,macro,iteration,value,n,n_cumsum,cost_cumsum
459,27,0,1.6116251945495605,0.0,0.0,0.0
460,27,1,1.7095561027526855,5.0,5.0,4.5
461,27,2,1.8707836866378784,5.0,10.0,7.999999523162842
462,27,3,1.919286847114563,5.0,15.0,11.499999046325684
463,27,4,1.954971432685852,5.0,20.0,14.999999046325684
464,27,5,1.9492719173431396,5.0,25.0,18.499998092651367
465,27,6,1.9510271549224854,5.0,30.0,21.999998092651367
466,27,7,1.952802300453186,5.0,35.0,25.499998092651367
467,27,8,1.9527404308319092,5.0,40.0,28.999998092651367
468,27,9,1.9546518325805664,5.0,45.0,32.499996185302734
469,27,10,1.9542794227600098,5.0,50.0,35.999996185302734
470,27,11,1.9542957544326782,5.0,55.0,39.499996185302734
471,27,12,1.9528770446777344,5.0,60.0,42.999996185302734
472,27,13,1.953270673751831,5.0,65.0,46.499996185302734
473,27,14,1.9543170928955078,5.0,70.0,49.999996185302734
474,27,15,1.9550161361694336,5.0,75.0,53.499996185302734
475,27,16,1.9549548625946045,5.0,80.0,56.999996185302734
476,28,0,1.7330634593963623,0.0,0.0,0.0
477,28,1,1.7610142230987549,5.0,5.0,4.5
478,28,2,1.7170010805130005,5.0,10.0,7.999999523162842
479,28,3,1.475157618522644,5.0,15.0,11.499999046325684
480,28,4,1.8381924629211426,5.0,20.0,14.999999046325684
481,28,5,1.811144471168518,5.0,25.0,18.499998092651367
482,28,6,1.7703609466552734,5.0,30.0,21.999998092651367
483,28,7,1.8262286186218262,5.0,35.0,25.499998092651367
484,28,8,1.8583478927612305,5.0,40.0,28.999998092651367
485,28,9,1.841746211051941,5.0,45.0,32.499996185302734
486,28,10,1.861473798751831,5.0,50.0,35.999996185302734
487,28,11,1.856325626373291,5.0,55.0,39.499996185302734
488,28,12,1.8764073848724365,5.0,60.0,42.999996185302734
489,28,13,1.90244460105896,5.0,65.0,46.499996185302734
490,28,14,1.9139065742492676,5.0,70.0,49.999996185302734
491,28,15,1.8914598226547241,5.0,75.0,53.499996185302734
492,28,16,1.9154787063598633,5.0,80.0,56.999996185302734
493,29,0,1.8705172538757324,0.0,0.0,0.0
494,29,1,1.9124131202697754,5.0,5.0,4.5
495,29,2,1.880875825881958,5.0,10.0,7.999999523162842
496,29,3,1.8677821159362793,5.0,15.0,11.499999046325684
497,29,4,1.8934829235076904,5.0,20.0,14.999999046325684
498,29,5,1.9393502473831177,5.0,25.0,18.499998092651367
499,29,6,1.9448182582855225,5.0,30.0,21.999998092651367
500,29,7,1.9461476802825928,5.0,35.0,25.499998092651367
501,29,8,1.9473464488983154,5.0,40.0,28.999998092651367
502,29,9,1.949810266494751,5.0,45.0,32.499996185302734
503,29,10,1.9540600776672363,5.0,50.0,35.999996185302734
504,29,11,1.9535112380981445,5.0,55.0,39.499996185302734
505,29,12,1.9550132751464844,5.0,60.0,42.999996185302734
506,29,13,1.9550158977508545,5.0,65.0,46.499996185302734
507,29,14,1.9549988508224487,5.0,70.0,49.999996185302734
508,29,15,1.9525325298309326,5.0,75.0,53.499996185302734
509,29,16,1.9542088508605957,5.0,80.0,56.999996185302734
510,30,0,1.8906664848327637,0.0,0.0,0.0
511,30,1,1.9172937870025635,5.0,5.0,4.5
512,30,2,1.9417169094085693,5.0,10.0,7.999999523162842
513,30,3,1.9545369148254395,5.0,15.0,11.499999046325684
514,30,4,1.9544645547866821,5.0,20.0,14.999999046325684
515,30,5,1.954452395439148,5.0,25.0,18.499998092651367
516,30,6,1.954854965209961,5.0,30.0,21.999998092651367
517,30,7,1.9547679424285889,5.0,35.0,25.499998092651367
518,30,8,1.954887866973877,5.0,40.0,28.999998092651367
519,30,9,1.9549665451049805,5.0,45.0,32.499996185302734
520,30,10,1.9489376544952393,5.0,50.0,35.999996185302734
521,30,11,1.9533859491348267,5.0,55.0,39.499996185302734
522,30,12,1.9531844854354858,5.0,60.0,42.999996185302734
523,30,13,1.951157569885254,5.0,65.0,46.499996185302734
524,30,14,1.9541581869125366,5.0,70.0,49.999996185302734
525,30,15,1.9487957954406738,5.0,75.0,53.499996185302734
526,30,16,1.9480468034744263,5.0,80.0,56.999996185302734
527,31,0,1.714005470275879,0.0,0.0,0.0
528,31,1,1.8471693992614746,5.0,5.0,4.5
529,31,2,1.9548897743225098,5.0,10.0,7.999999523162842
530,31,3,1.9544084072113037,5.0,15.0,11.499999046325684
531,31,4,1.9549450874328613,5.0,20.0,14.999999046325684
532,31,5,1.9541857242584229,5.0,25.0,18.499998092651367
533,31,6,1.9542713165283203,5.0,30.0,21.999998092651367
534,31,7,1.9544401168823242,5.0,35.0,25.499998092651367
535,31,8,1.9545538425445557,5.0,40.0,28.999998092651367
536,31,9,1.9449467658996582,5.0,45.0,32.499996185302734
537,31,10,1.9534353017807007,5.0,50.0,35.999996185302734
538,31,11,1.9493186473846436,5.0,55.0,39.499996185302734
539,31,12,1.95271635055542,5.0,60.0,42.999996185302734
540,31,13,1.9515576362609863,5.0,65.0,46.499996185302734
541,31,14,1.9370765686035156,5.0,70.0,49.999996185302734
542,31,15,1.9366040229797363,5.0,75.0,53.499996185302734
543,31,16,1.9157788753509521,5.0,80.0,56.999996185302734
544,32,0,1.5354582071304321,0.0,0.0,0.0
545,32,1,1.730189323425293,5.0,5.0,4.5
546,32,2,1.8787403106689453,5.0,10.0,7.999999523162842
547,32,3,1.9539663791656494,5.0,15.0,11.499999046325684
548,32,4,1.9547957181930542,5.0,20.0,14.999999046325684
549,32,5,1.9511816501617432,5.0,25.0,18.499998092651367
550,32,6,1.954805612564087,5.0,30.0,21.999998092651367
551,32,7,1.9476799964904785,5.0,35.0,25.499998092651367
552,32,8,1.9262012243270874,5.0,40.0,28.999998092651367
553,32,9,1.9288594722747803,5.0,45.0,32.499996185302734
554,32,10,1.919068455696106,5.0,50.0,35.999996185302734
555,32,11,1.91677987575531,5.0,55.0,39.499996185302734
556,32,12,1.9251959323883057,5.0,60.0,42.999996185302734
557,32,13,1.9263943433761597,5.0,65.0,46.499996185302734
558,32,14,1.9004408121109009,5.0,70.0,49.999996185302734
559,32,15,1.909156084060669,5.0,75.0,53.499996185302734
560,32,16,1.9158495664596558,5.0,80.0,56.999996185302734
561,33,0,1.8302620649337769,0.0,0.0,0.0
562,33,1,1.8384864330291748,5.0,5.0,4.5
563,33,2,1.910946011543274,5.0,10.0,7.999999523162842
564,33,3,1.9364548921585083,5.0,15.0,11.499999046325684
565,33,4,1.9296629428863525,5.0,20.0,14.999999046325684
566,33,5,1.9264311790466309,5.0,25.0,18.499998092651367
567,33,6,1.9401315450668335,5.0,30.0,21.999998092651367
568,33,7,1.949406623840332,5.0,35.0,25.499998092651367
569,33,8,1.9513357877731323,5.0,40.0,28.999998092651367
570,33,9,1.9546396732330322,5.0,45.0,32.499996185302734
571,33,10,1.9279388189315796,5.0,50.0,35.999996185302734
572,33,11,1.9352859258651733,5.0,55.0,39.499996185302734
573,33,12,1.9100792407989502,5.0,60.0,42.999996185302734
574,33,13,1.917588233947754,5.0,65.0,46.499996185302734
575,33,14,1.9367802143096924,5.0,70.0,49.999996185302734
576,33,15,1.9318132400512695,5.0,75.0,53.499996185302734
577,33,16,1.9411921501159668,5.0,80.0,56.999996185302734
578,34,0,1.821057677268982,0.0,0.0,0.0
579,34,1,1.8665657043457031,5.0,5.0,4.5
580,34,2,1.9445688724517822,5.0,10.0,7.999999523162842
581,34,3,1.9531898498535156,5.0,15.0,11.499999046325684
582,34,4,1.955000400543213,5.0,20.0,14.999999046325684
583,34,5,1.9548497200012207,5.0,25.0,18.499998092651367
584,34,6,1.9544305801391602,5.0,30.0,21.999998092651367
585,34,7,1.9507719278335571,5.0,35.0,25.499998092651367
586,34,8,1.936525821685791,5.0,40.0,28.999998092651367
587,34,9,1.9360567331314087,5.0,45.0,32.499996185302734
588,34,10,1.9346997737884521,5.0,50.0,35.999996185302734
589,34,11,1.9313855171203613,5.0,55.0,39.499996185302734
590,34,12,1.94553542137146,5.0,60.0,42.999996185302734
591,34,13,1.9212828874588013,5.0,65.0,46.499996185302734
592,34,14,1.94202721118927,5.0,70.0,49.999996185302734
593,34,15,1.9421852827072144,5.0,75.0,53.499996185302734
594,34,16,1.9426419734954834,5.0,80.0,56.999996185302734
595,35,0,1.9525834321975708,0.0,0.0,0.0
596,35,1,1.9366354942321777,5.0,5.0,4.5
597,35,2,1.9549753665924072,5.0,10.0,7.999999523162842
598,35,3,1.9510347843170166,5.0,15.0,11.499999046325684
599,35,4,1.9514648914337158,5.0,20.0,14.999999046325684
600,35,5,1.9428927898406982,5.0,25.0,18.499998092651367
601,35,6,1.9478528499603271,5.0,30.0,21.999998092651367
602,35,7,1.9427125453948975,5.0,35.0,25.499998092651367
603,35,8,1.9435248374938965,5.0,40.0,28.999998092651367
604,35,9,1.949753999710083,5.0,45.0,32.499996185302734
605,35,10,1.9496104717254639,5.0,50.0,35.999996185302734
606,35,11,1.9509583711624146,5.0,55.0,39.499996185302734
607,35,12,1.9504657983779907,5.0,60.0,42.999996185302734
608,35,13,1.9457701444625854,5.0,65.0,46.499996185302734
609,35,14,1.9485960006713867,5.0,70.0,49.999996185302734
610,35,15,1.9465124607086182,5.0,75.0,53.499996185302734
611,35,16,1.9532816410064697,5.0,80.0,56.999996185302734
612,36,0,1.9108498096466064,0.0,0.0,0.0
613,36,1,1.8528761863708496,5.0,5.0,4.5
614,36,2,1.9132078886032104,5.0,10.0,7.999999523162842
615,36,3,1.9535659551620483,5.0,15.0,11.499999046325684
616,36,4,1.9548282623291016,5.0,20.0,14.999999046325684
617,36,5,1.927811861038208,5.0,25.0,18.499998092651367
618,36,6,1.9209036827087402,5.0,30.0,21.999998092651367
619,36,7,1.9496493339538574,5.0,35.0,25.499998092651367
620,36,8,1.944657802581787,5.0,40.0,28.999998092651367
621,36,9,1.938638687133789,5.0,45.0,32.499996185302734
622,36,10,1.9238555431365967,5.0,50.0,35.999996185302734
623,36,11,1.9295415878295898,5.0,55.0,39.499996185302734
624,36,12,1.9209694862365723,5.0,60.0,42.999996185302734
625,36,13,1.9188662767410278,5.0,65.0,46.499996185302734
626,36,14,1.9425222873687744,5.0,70.0,49.999996185302734
627,36,15,1.9481796026229858,5.0,75.0,53.499996185302734
628,36,16,1.9539862871170044,5.0,80.0,56.999996185302734
629,37,0,1.848582148551941,0.0,0.0,0.0
630,37,1,1.8832015991210938,5.0,5.0,4.5
631,37,2,1.8709498643875122,5.0,10.0,7.999999523162842
632,37,3,1.9125348329544067,5.0,15.0,11.499999046325684
633,37,4,1.9157681465148926,5.0,20.0,14.999999046325684
634,37,5,1.9461143016815186,5.0,25.0,18.499998092651367
635,37,6,1.935129165649414,5.0,30.0,21.999998092651367
636,37,7,1.9507288932800293,5.0,35.0,25.499998092651367
637,37,8,1.954382300376892,5.0,40.0,28.999998092651367
638,37,9,1.950339913368225,5.0,45.0,32.499996185302734
639,37,10,1.953739047050476,5.0,50.0,35.999996185302734
640,37,11,1.9542431831359863,5.0,55.0,39.499996185302734
641,37,12,1.9435722827911377,5.0,60.0,42.999996185302734
642,37,13,1.9418528079986572,5.0,65.0,46.499996185302734
643,37,14,1.9407329559326172,5.0,70.0,49.999996185302734
644,37,15,1.9415438175201416,5.0,75.0,53.499996185302734
645,37,16,1.9399521350860596,5.0,80.0,56.999996185302734
646,38,0,1.738903284072876,0.0,0.0,0.0
647,38,1,1.7377862930297852,5.0,5.0,4.5
648,38,2,1.9254045486450195,5.0,10.0,7.999999523162842
649,38,3,1.952876329421997,5.0,15.0,11.499999046325684
650,38,4,1.954392671585083,5.0,20.0,14.999999046325684
651,38,5,1.943474531173706,5.0,25.0,18.499998092651367
652,38,6,1.9500832557678223,5.0,30.0,21.999998092651367
653,38,7,1.9550025463104248,5.0,35.0,25.499998092651367
654,38,8,1.954317569732666,5.0,40.0,28.999998092651367
655,38,9,1.9525915384292603,5.0,45.0,32.499996185302734
656,38,10,1.950803518295288,5.0,50.0,35.999996185302734
657,38,11,1.9527077674865723,5.0,55.0,39.499996185302734
658,38,12,1.948284387588501,5.0,60.0,42.999996185302734
659,38,13,1.9460445642471313,5.0,65.0,46.499996185302734
660,38,14,1.9470795392990112,5.0,70.0,49.999996185302734
661,38,15,1.9515575170516968,5.0,75.0,53.499996185302734
662,38,16,1.9506076574325562,5.0,80.0,56.999996185302734
663,39,0,1.738673448562622,0.0,0.0,0.0
664,39,1,1.7964481115341187,5.0,5.0,4.5
665,39,2,1.7394808530807495,5.0,10.0,7.999999523162842
666,39,3,1.795215129852295,5.0,15.0,11.499999046325684
667,39,4,1.87322998046875,5.0,20.0,14.999999046325684
668,39,5,1.8937833309173584,5.0,25.0,18.499998092651367
669,39,6,1.8956265449523926,5.0,30.0,21.999998092651367
670,39,7,1.904371738433838,5.0,35.0,25.499998092651367
671,39,8,1.919675350189209,5.0,40.0,28.999998092651367
672,39,9,1.9196174144744873,5.0,45.0,32.499996185302734
673,39,10,1.9183502197265625,5.0,50.0,35.999996185302734
674,39,11,1.9234936237335205,5.0,55.0,39.499996185302734
675,39,12,1.934467077255249,5.0,60.0,42.999996185302734
676,39,13,1.9352867603302002,5.0,65.0,46.499996185302734
677,39,14,1.9381675720214844,5.0,70.0,49.999996185302734
678,39,15,1.9398366212844849,5.0,75.0,53.499996185302734
679,39,16,1.9411060810089111,5.0,80.0,56.999996185302734
680,40,0,1.9429904222488403,0.0,0.0,0.0
681,40,1,1.904914140701294,5.0,5.0,4.5
682,40,2,1.9550151824951172,5.0,10.0,7.999999523162842
683,40,3,1.8820390701293945,5.0,15.0,11.499999046325684
684,40,4,1.9253766536712646,5.0,20.0,14.999999046325684
685,40,5,1.8805761337280273,5.0,25.0,18.499998092651367
686,40,6,1.8908898830413818,5.0,30.0,21.999998092651367
687,40,7,1.879084825515747,5.0,35.0,25.499998092651367
688,40,8,1.8330669403076172,5.0,40.0,28.999998092651367
689,40,9,1.8961372375488281,5.0,45.0,32.499996185302734
690,40,10,1.8755576610565186,5.0,50.0,35.999996185302734
691,40,11,1.8149116039276123,5.0,55.0,39.499996185302734
692,40,12,1.8604037761688232,5.0,60.0,42.999996185302734
693,40,13,1.8857238292694092,5.0,65.0,46.499996185302734
694,40,14,1.8404242992401123,5.0,70.0,49.999996185302734
695,40,15,1.8579368591308594,5.0,75.0,53.499996185302734
696,40,16,1.8414242267608643,5.0,80.0,56.999996185302734
697,41,0,0.018070340156555176,0.0,0.0,0.0
698,41,1,0.018070340156555176,5.0,5.0,4.5
699,41,2,0.018070340156555176,5.0,10.0,7.999999523162842
700,41,3,0.018070340156555176,5.0,15.0,11.499999046325684
701,41,4,0.8764649629592896,5.0,20.0,14.999999046325684
702,41,5,0.018070340156555176,5.0,25.0,18.499998092651367
703,41,6,0.018070340156555176,5.0,30.0,21.999998092651367
704,41,7,0.7224597334861755,5.0,35.0,25.499998092651367
705,41,8,0.018070340156555176,5.0,40.0,28.999998092651367
706,41,9,0.724606990814209,5.0,45.0,32.499996185302734
707,41,10,0.9310348033905029,5.0,50.0,35.999996185302734
708,41,11,0.9994488954544067,5.0,55.0,39.499996185302734
709,41,12,1.030868411064148,5.0,60.0,42.999996185302734
710,41,13,1.0241683721542358,5.0,65.0,46.499996185302734
711,41,14,1.0147846937179565,5.0,70.0,49.999996185302734
712,41,15,1.032704472541809,5.0,75.0,53.499996185302734
713,41,16,1.041675329208374,5.0,80.0,56.999996185302734
714,42,0,1.3748118877410889,0.0,0.0,0.0
715,42,1,1.4606839418411255,5.0,5.0,4.5
716,42,2,1.4877873659133911,5.0,10.0,7.999999523162842
717,42,3,1.515650749206543,5.0,15.0,11.499999046325684
718,42,4,1.4461100101470947,5.0,20.0,14.999999046325684
719,42,5,1.4757440090179443,5.0,25.0,18.499998092651367
720,42,6,1.5049983263015747,5.0,30.0,21.999998092651367
721,42,7,1.4826905727386475,5.0,35.0,25.499998092651367
722,42,8,1.4355660676956177,5.0,40.0,28.999998092651367
723,42,9,1.449636697769165,5.0,45.0,32.499996185302734
724,42,10,1.44918954372406,5.0,50.0,35.999996185302734
725,42,11,1.472732663154602,5.0,55.0,39.499996185302734
726,42,12,1.5132756233215332,5.0,60.0,42.999996185302734
727,42,13,1.7333943843841553,5.0,65.0,46.499996185302734
728,42,14,1.875515341758728,5.0,70.0,49.999996185302734
729,42,15,1.8262808322906494,5.0,75.0,53.499996185302734
730,42,16,1.8516634702682495,5.0,80.0,56.999996185302734
731,43,0,1.9447929859161377,0.0,0.0,0.0
732,43,1,1.9467036724090576,5.0,5.0,4.5
733,43,2,1.9465327262878418,5.0,10.0,7.999999523162842
734,43,3,1.9074630737304688,5.0,15.0,11.499999046325684
735,43,4,1.9424285888671875,5.0,20.0,14.999999046325684
736,43,5,1.9388530254364014,5.0,25.0,18.499998092651367
737,43,6,1.938521385192871,5.0,30.0,21.999998092651367
738,43,7,1.9262094497680664,5.0,35.0,25.499998092651367
739,43,8,1.926391839981079,5.0,40.0,28.999998092651367
740,43,9,1.9269161224365234,5.0,45.0,32.499996185302734
741,43,10,1.9186819791793823,5.0,50.0,35.999996185302734
742,43,11,1.927575945854187,5.0,55.0,39.499996185302734
743,43,12,1.9273760318756104,5.0,60.0,42.999996185302734
744,43,13,1.930578351020813,5.0,65.0,46.499996185302734
745,43,14,1.9333925247192383,5.0,70.0,49.999996185302734
746,43,15,1.9383203983306885,5.0,75.0,53.499996185302734
747,43,16,1.9259307384490967,5.0,80.0,56.999996185302734
748,44,0,1.9482570886611938,0.0,0.0,0.0
749,44,1,1.9549906253814697,5.0,5.0,4.5
750,44,2,1.9409897327423096,5.0,10.0,7.999999523162842
751,44,3,1.9461171627044678,5.0,15.0,11.499999046325684
752,44,4,1.9152816534042358,5.0,20.0,14.999999046325684
753,44,5,1.924841046333313,5.0,25.0,18.499998092651367
754,44,6,1.9230024814605713,5.0,30.0,21.999998092651367
755,44,7,1.9251956939697266,5.0,35.0,25.499998092651367
756,44,8,1.9538111686706543,5.0,40.0,28.999998092651367
757,44,9,1.9528687000274658,5.0,45.0,32.499996185302734
758,44,10,1.9536418914794922,5.0,50.0,35.999996185302734
759,44,11,1.9527819156646729,5.0,55.0,39.499996185302734
760,44,12,1.948895812034607,5.0,60.0,42.999996185302734
761,44,13,1.949784755706787,5.0,65.0,46.499996185302734
762,44,14,1.9415802955627441,5.0,70.0,49.999996185302734
763,44,15,1.942516565322876,5.0,75.0,53.499996185302734
764,44,16,1.9438412189483643,5.0,80.0,56.999996185302734
765,45,0,1.895846962928772,0.0,0.0,0.0
766,45,1,1.9456291198730469,5.0,5.0,4.5
767,45,2,1.9414832592010498,5.0,10.0,7.999999523162842
768,45,3,1.9285025596618652,5.0,15.0,11.499999046325684
769,45,4,1.9329850673675537,5.0,20.0,14.999999046325684
770,45,5,1.9473679065704346,5.0,25.0,18.499998092651367
771,45,6,1.94602370262146,5.0,30.0,21.999998092651367
772,45,7,1.9460194110870361,5.0,35.0,25.499998092651367
773,45,8,1.948197364807129,5.0,40.0,28.999998092651367
774,45,9,1.9545667171478271,5.0,45.0,32.499996185302734
775,45,10,1.9499499797821045,5.0,50.0,35.999996185302734
776,45,11,1.9514577388763428,5.0,55.0,39.499996185302734
777,45,12,1.9424926042556763,5.0,60.0,42.999996185302734
778,45,13,1.9339582920074463,5.0,65.0,46.499996185302734
779,45,14,1.907771348953247,5.0,70.0,49.999996185302734
780,45,15,1.8786683082580566,5.0,75.0,53.499996185302734
781,45,16,1.8971829414367676,5.0,80.0,56.999996185302734
782,46,0,1.8971211910247803,0.0,0.0,0.0
783,46,1,1.9451863765716553,5.0,5.0,4.5
784,46,2,1.925036907196045,5.0,10.0,7.999999523162842
785,46,3,1.9279203414916992,5.0,15.0,11.499999046325684
786,46,4,1.9540417194366455,5.0,20.0,14.999999046325684
787,46,5,1.9512826204299927,5.0,25.0,18.499998092651367
788,46,6,1.9515655040740967,5.0,30.0,21.999998092651367
789,46,7,1.9544999599456787,5.0,35.0,25.499998092651367
790,46,8,1.9546871185302734,5.0,40.0,28.999998092651367
791,46,9,1.9535655975341797,5.0,45.0,32.499996185302734
792,46,10,1.9549912214279175,5.0,50.0,35.999996185302734
793,46,11,1.9404206275939941,5.0,55.0,39.499996185302734
794,46,12,1.9492576122283936,5.0,60.0,42.999996185302734
795,46,13,1.9502403736114502,5.0,65.0,46.499996185302734
796,46,14,1.9525871276855469,5.0,70.0,49.999996185302734
797,46,15,1.9489495754241943,5.0,75.0,53.499996185302734
798,46,16,1.95225191116333,5.0,80.0,56.999996185302734
799,47,0,1.953625202178955,0.0,0.0,0.0
800,47,1,1.9294766187667847,5.0,5.0,4.5
801,47,2,1.9548182487487793,5.0,10.0,7.999999523162842
802,47,3,1.9545106887817383,5.0,15.0,11.499999046325684
803,47,4,1.953851580619812,5.0,20.0,14.999999046325684
804,47,5,1.9522665739059448,5.0,25.0,18.499998092651367
805,47,6,1.9550042152404785,5.0,30.0,21.999998092651367
806,47,7,1.9550092220306396,5.0,35.0,25.499998092651367
807,47,8,1.9550106525421143,5.0,40.0,28.999998092651367
808,47,9,1.950784683227539,5.0,45.0,32.499996185302734
809,47,10,1.9444806575775146,5.0,50.0,35.999996185302734
810,47,11,1.9494247436523438,5.0,55.0,39.499996185302734
811,47,12,1.9549046754837036,5.0,60.0,42.999996185302734
812,47,13,1.9506233930587769,5.0,65.0,46.499996185302734
813,47,14,1.9510250091552734,5.0,70.0,49.999996185302734
814,47,15,1.949535608291626,5.0,75.0,53.499996185302734
815,47,16,1.9444260597229004,5.0,80.0,56.999996185302734
816,48,0,1.9339168071746826,0.0,0.0,0.0
817,48,1,1.894157886505127,5.0,5.0,4.5
818,48,2,1.8212499618530273,5.0,10.0,7.999999523162842
819,48,3,1.798706293106079,5.0,15.0,11.499999046325684
820,48,4,1.7881793975830078,5.0,20.0,14.999999046325684
821,48,5,1.858081579208374,5.0,25.0,18.499998092651367
822,48,6,1.8789634704589844,5.0,30.0,21.999998092651367
823,48,7,1.8693342208862305,5.0,35.0,25.499998092651367
824,48,8,1.8872544765472412,5.0,40.0,28.999998092651367
825,48,9,1.899704933166504,5.0,45.0,32.499996185302734
826,48,10,1.8988523483276367,5.0,50.0,35.999996185302734
827,48,11,1.9025545120239258,5.0,55.0,39.499996185302734
828,48,12,1.932358741760254,5.0,60.0,42.999996185302734
829,48,13,1.9517598152160645,5.0,65.0,46.499996185302734
830,48,14,1.9402238130569458,5.0,70.0,49.999996185302734
831,48,15,1.948734998703003,5.0,75.0,53.499996185302734
832,48,16,1.9509317874908447,5.0,80.0,56.999996185302734
833,49,0,0.9063670039176941,0.0,0.0,0.0
834,49,1,0.9540916681289673,5.0,5.0,4.5
835,49,2,0.9936716556549072,5.0,10.0,7.999999523162842
836,49,3,1.040380597114563,5.0,15.0,11.499999046325684
837,49,4,1.0410445928573608,5.0,20.0,14.999999046325684
838,49,5,1.6632065773010254,5.0,25.0,18.499998092651367
839,49,6,1.8182775974273682,5.0,30.0,21.999998092651367
840,49,7,1.893186330795288,5.0,35.0,25.499998092651367
841,49,8,1.8655333518981934,5.0,40.0,28.999998092651367
842,49,9,1.9124433994293213,5.0,45.0,32.499996185302734
843,49,10,1.9051828384399414,5.0,50.0,35.999996185302734
844,49,11,1.8998112678527832,5.0,55.0,39.499996185302734
845,49,12,1.8972127437591553,5.0,60.0,42.999996185302734
846,49,13,1.9001922607421875,5.0,65.0,46.499996185302734
847,49,14,1.897679090499878,5.0,70.0,49.999996185302734
848,49,15,1.8646310567855835,5.0,75.0,53.499996185302734
849,49,16,1.8661611080169678,5.0,80.0,56.999996185302734
