,macro,iteration,value,n,n_cumsum,cost_cumsum
518,12,26,1.9384889602661133,2.0,52.0,53.0
519,12,27,1.9338157176971436,2.0,54.0,55.0
520,12,28,1.9360785484313965,2.0,56.0,57.0
521,12,29,1.936809778213501,2.0,58.0,59.0
522,12,30,1.9363212585449219,2.0,60.0,61.0
523,12,31,1.9312653541564941,2.0,62.0,63.0
524,12,32,1.9336535930633545,2.0,64.0,65.0
525,12,33,1.931026577949524,2.0,66.0,67.0
526,12,34,1.9287333488464355,2.0,68.0,69.0
527,12,35,1.9277005195617676,2.0,70.0,71.0
528,12,36,1.9244379997253418,2.0,72.0,73.0
529,12,37,1.9233307838439941,2.0,74.0,75.0
530,12,38,1.943513035774231,2.0,76.0,77.0
531,12,39,1.9241695404052734,2.0,78.0,79.0
532,12,40,1.9222338199615479,2.0,80.0,81.0
533,13,0,1.6731436252593994,0.0,0.0,0.0
534,13,1,1.656862497329712,2.0,2.0,3.0
535,13,2,1.7218490839004517,2.0,4.0,5.0
536,13,3,1.8370945453643799,2.0,6.0,7.0
537,13,4,1.9468499422073364,2.0,8.0,9.0
538,13,5,1.943483591079712,2.0,10.0,11.0
539,13,6,1.9093573093414307,2.0,12.0,13.0
540,13,7,1.9002466201782227,2.0,14.0,15.0
541,13,8,1.8998486995697021,2.0,16.0,17.0
542,13,9,1.919670581817627,2.0,18.0,19.0
543,13,10,1.9028092622756958,2.0,20.0,21.0
544,13,11,1.9052047729492188,2.0,22.0,23.0
545,13,12,1.9005944728851318,2.0,24.0,25.0
546,13,13,1.9253541231155396,2.0,26.0,27.0
547,13,14,1.9248542785644531,2.0,28.0,29.0
548,13,15,1.930077314376831,2.0,30.0,31.0
549,13,16,1.947033405303955,2.0,32.0,33.0
550,13,17,1.9513559341430664,2.0,34.0,35.0
551,13,18,1.9542434215545654,2.0,36.0,37.0
552,13,19,1.9534411430358887,2.0,38.0,39.0
553,13,20,1.9542334079742432,2.0,40.0,41.0
554,13,21,1.9549553394317627,2.0,42.0,43.0
555,13,22,1.953404188156128,2.0,44.0,45.0
556,13,23,1.9549074172973633,2.0,46.0,47.0
557,13,24,1.9512542486190796,2.0,48.0,49.0
558,13,25,1.9528374671936035,2.0,50.0,51.0
559,13,26,1.9445810317993164,2.0,52.0,53.0
560,13,27,1.9485228061676025,2.0,54.0,55.0
561,13,28,1.9490790367126465,2.0,56.0,57.0
562,13,29,1.9473440647125244,2.0,58.0,59.0
563,13,30,1.9513723850250244,2.0,60.0,61.0
564,13,31,1.9535408020019531,2.0,62.0,63.0
565,13,32,1.9523757696151733,2.0,64.0,65.0
566,13,33,1.9494421482086182,2.0,66.0,67.0
567,13,34,1.9509332180023193,2.0,68.0,69.0
568,13,35,1.9444875717163086,2.0,70.0,71.0
569,13,36,1.9475643634796143,2.0,72.0,73.0
570,13,37,1.944042444229126,2.0,74.0,75.0
571,13,38,1.870800495147705,2.0,76.0,77.0
572,13,39,1.9422203302383423,2.0,78.0,79.0
573,13,40,1.9427140951156616,2.0,80.0,81.0
574,14,0,1.8780815601348877,0.0,0.0,0.0
575,14,1,1.8834648132324219,2.0,2.0,3.0
576,14,2,1.8997336626052856,2.0,4.0,5.0
577,14,3,1.862680435180664,2.0,6.0,7.0
578,14,4,1.8579552173614502,2.0,8.0,9.0
579,14,5,1.8704473972320557,2.0,10.0,11.0
580,14,6,1.8336939811706543,2.0,12.0,13.0
581,14,7,1.8105649948120117,2.0,14.0,15.0
582,14,8,1.7828099727630615,2.0,16.0,17.0
583,14,9,1.7627906799316406,2.0,18.0,19.0
584,14,10,1.8477116823196411,2.0,20.0,21.0
585,14,11,1.8384169340133667,2.0,22.0,23.0
586,14,12,1.8215245008468628,2.0,24.0,25.0
587,14,13,1.9329805374145508,2.0,26.0,27.0
588,14,14,1.953644037246704,2.0,28.0,29.0
589,14,15,1.9530830383300781,2.0,30.0,31.0
590,14,16,1.9162453413009644,2.0,32.0,33.0
591,14,17,1.951216220855713,2.0,34.0,35.0
592,14,18,1.9396064281463623,2.0,36.0,37.0
593,14,19,1.905433177947998,2.0,38.0,39.0
594,14,20,1.8257169723510742,2.0,40.0,41.0
595,14,21,1.9031778573989868,2.0,42.0,43.0
596,14,22,1.852046012878418,2.0,44.0,45.0
597,14,23,1.913987398147583,2.0,46.0,47.0
598,14,24,1.9054303169250488,2.0,48.0,49.0
599,14,25,1.9545505046844482,2.0,50.0,51.0
600,14,26,1.953975796699524,2.0,52.0,53.0
601,14,27,1.9529073238372803,2.0,54.0,55.0
602,14,28,1.9544684886932373,2.0,56.0,57.0
603,14,29,1.9535503387451172,2.0,58.0,59.0
604,14,30,1.954045295715332,2.0,60.0,61.0
605,14,31,1.9522826671600342,2.0,62.0,63.0
606,14,32,1.9541316032409668,2.0,64.0,65.0
607,14,33,1.9548330307006836,2.0,66.0,67.0
608,14,34,1.9546926021575928,2.0,68.0,69.0
609,14,35,1.9531437158584595,2.0,70.0,71.0
610,14,36,1.9446873664855957,2.0,72.0,73.0
611,14,37,1.954955816268921,2.0,74.0,75.0
612,14,38,1.9531803131103516,2.0,76.0,77.0
613,14,39,1.9474306106567383,2.0,78.0,79.0
614,14,40,1.9421508312225342,2.0,80.0,81.0
615,15,0,1.9524283409118652,0.0,0.0,0.0
616,15,1,1.951080083847046,2.0,2.0,3.0
617,15,2,1.9459507465362549,2.0,4.0,5.0
618,15,3,1.9384032487869263,2.0,6.0,7.0
619,15,4,1.9543976783752441,2.0,8.0,9.0
620,15,5,1.9546072483062744,2.0,10.0,11.0
621,15,6,1.952012062072754,2.0,12.0,13.0
622,15,7,1.9539391994476318,2.0,14.0,15.0
623,15,8,1.9530894756317139,2.0,16.0,17.0
624,15,9,1.9550058841705322,2.0,18.0,19.0
625,15,10,1.9548860788345337,2.0,20.0,21.0
626,15,11,1.9549715518951416,2.0,22.0,23.0
627,15,12,1.9548790454864502,2.0,24.0,25.0
628,15,13,1.9549968242645264,2.0,26.0,27.0
629,15,14,1.9549643993377686,2.0,28.0,29.0
630,15,15,1.954082727432251,2.0,30.0,31.0
631,15,16,1.9463341236114502,2.0,32.0,33.0
632,15,17,1.9425338506698608,2.0,34.0,35.0
633,15,18,1.934767484664917,2.0,36.0,37.0
634,15,19,1.9549002647399902,2.0,38.0,39.0
635,15,20,1.91949462890625,2.0,40.0,41.0
636,15,21,1.9214482307434082,2.0,42.0,43.0
637,15,22,1.9461359977722168,2.0,44.0,45.0
638,15,23,1.940882682800293,2.0,46.0,47.0
639,15,24,1.937586784362793,2.0,48.0,49.0
640,15,25,1.9407281875610352,2.0,50.0,51.0
641,15,26,1.9099481105804443,2.0,52.0,53.0
642,15,27,1.8855946063995361,2.0,54.0,55.0
643,15,28,1.9232641458511353,2.0,56.0,57.0
644,15,29,1.928114652633667,2.0,58.0,59.0
645,15,30,1.9334487915039062,2.0,60.0,61.0
646,15,31,1.9506938457489014,2.0,62.0,63.0
647,15,32,1.9549329280853271,2.0,64.0,65.0
648,15,33,1.9546291828155518,2.0,66.0,67.0
649,15,34,1.9475440979003906,2.0,68.0,69.0
650,15,35,1.8335537910461426,2.0,70.0,71.0
651,15,36,1.934046983718872,2.0,72.0,73.0
652,15,37,1.9342923164367676,2.0,74.0,75.0
653,15,38,1.9343745708465576,2.0,76.0,77.0
654,15,39,1.9330641031265259,2.0,78.0,79.0
655,15,40,1.935293197631836,2.0,80.0,81.0
656,16,0,1.8225805759429932,0.0,0.0,0.0
657,16,1,1.8129284381866455,2.0,2.0,3.0
658,16,2,1.845907211303711,2.0,4.0,5.0
659,16,3,1.7535914182662964,2.0,6.0,7.0
660,16,4,1.7482331991195679,2.0,8.0,9.0
661,16,5,1.9127126932144165,2.0,10.0,11.0
662,16,6,1.9094994068145752,2.0,12.0,13.0
663,16,7,1.9092433452606201,2.0,14.0,15.0
664,16,8,1.9271875619888306,2.0,16.0,17.0
665,16,9,1.9282383918762207,2.0,18.0,19.0
666,16,10,1.9382686614990234,2.0,20.0,21.0
667,16,11,1.9540153741836548,2.0,22.0,23.0
668,16,12,1.940598726272583,2.0,24.0,25.0
669,16,13,1.925739049911499,2.0,26.0,27.0
670,16,14,1.9065489768981934,2.0,28.0,29.0
671,16,15,1.910010814666748,2.0,30.0,31.0
672,16,16,1.9420642852783203,2.0,32.0,33.0
673,16,17,1.9476172924041748,2.0,34.0,35.0
674,16,18,1.9524744749069214,2.0,36.0,37.0
675,16,19,1.9526221752166748,2.0,38.0,39.0
676,16,20,1.940582513809204,2.0,40.0,41.0
677,16,21,1.9389573335647583,2.0,42.0,43.0
678,16,22,1.937199592590332,2.0,44.0,45.0
679,16,23,1.938582420349121,2.0,46.0,47.0
680,16,24,1.9467896223068237,2.0,48.0,49.0
681,16,25,1.9467928409576416,2.0,50.0,51.0
682,16,26,1.944047212600708,2.0,52.0,53.0
683,16,27,1.9516457319259644,2.0,54.0,55.0
684,16,28,1.9517496824264526,2.0,56.0,57.0
685,16,29,1.9521490335464478,2.0,58.0,59.0
686,16,30,1.9541691541671753,2.0,60.0,61.0
687,16,31,1.9515736103057861,2.0,62.0,63.0
688,16,32,1.9505548477172852,2.0,64.0,65.0
689,16,33,1.950735330581665,2.0,66.0,67.0
690,16,34,1.9542276859283447,2.0,68.0,69.0
691,16,35,1.9550127983093262,2.0,70.0,71.0
692,16,36,1.9550135135650635,2.0,72.0,73.0
693,16,37,1.9539637565612793,2.0,74.0,75.0
694,16,38,1.951737880706787,2.0,76.0,77.0
695,16,39,1.9518228769302368,2.0,78.0,79.0
696,16,40,1.9522411823272705,2.0,80.0,81.0
697,17,0,1.6820433139801025,0.0,0.0,0.0
698,17,1,1.7903120517730713,2.0,2.0,3.0
699,17,2,1.874640941619873,2.0,4.0,5.0
700,17,3,1.7885125875473022,2.0,6.0,7.0
701,17,4,1.8479843139648438,2.0,8.0,9.0
702,17,5,1.8281444311141968,2.0,10.0,11.0
703,17,6,1.9090681076049805,2.0,12.0,13.0
704,17,7,1.9308319091796875,2.0,14.0,15.0
705,17,8,1.9099180698394775,2.0,16.0,17.0
706,17,9,1.9127843379974365,2.0,18.0,19.0
707,17,10,1.9120738506317139,2.0,20.0,21.0
708,17,11,1.8911874294281006,2.0,22.0,23.0
709,17,12,1.8962074518203735,2.0,24.0,25.0
710,17,13,1.9038950204849243,2.0,26.0,27.0
711,17,14,1.9316785335540771,2.0,28.0,29.0
712,17,15,1.9074320793151855,2.0,30.0,31.0
713,17,16,1.9076789617538452,2.0,32.0,33.0
714,17,17,1.8976491689682007,2.0,34.0,35.0
715,17,18,1.9143106937408447,2.0,36.0,37.0
716,17,19,1.9198914766311646,2.0,38.0,39.0
717,17,20,1.9197320938110352,2.0,40.0,41.0
718,17,21,1.921544075012207,2.0,42.0,43.0
719,17,22,1.9247138500213623,2.0,44.0,45.0
720,17,23,1.9180262088775635,2.0,46.0,47.0
721,17,24,1.9233973026275635,2.0,48.0,49.0
722,17,25,1.9177987575531006,2.0,50.0,51.0
723,17,26,1.9005181789398193,2.0,52.0,53.0
724,17,27,1.901270866394043,2.0,54.0,55.0
725,17,28,1.9028260707855225,2.0,56.0,57.0
726,17,29,1.9179496765136719,2.0,58.0,59.0
727,17,30,1.9235074520111084,2.0,60.0,61.0
728,17,31,1.9215655326843262,2.0,62.0,63.0
729,17,32,1.9202073812484741,2.0,64.0,65.0
730,17,33,1.9188506603240967,2.0,66.0,67.0
731,17,34,1.9170193672180176,2.0,68.0,69.0
732,17,35,1.9310169219970703,2.0,70.0,71.0
733,17,36,1.941158652305603,2.0,72.0,73.0
734,17,37,1.9362298250198364,2.0,74.0,75.0
735,17,38,1.9409924745559692,2.0,76.0,77.0
736,17,39,1.9455876350402832,2.0,78.0,79.0
737,17,40,1.9456398487091064,2.0,80.0,81.0
738,18,0,1.9550158977508545,0.0,0.0,0.0
739,18,1,1.9546191692352295,2.0,2.0,3.0
740,18,2,1.938778281211853,2.0,4.0,5.0
741,18,3,1.9548985958099365,2.0,6.0,7.0
742,18,4,1.9518711566925049,2.0,8.0,9.0
743,18,5,1.9514691829681396,2.0,10.0,11.0
744,18,6,1.9515042304992676,2.0,12.0,13.0
745,18,7,1.9461519718170166,2.0,14.0,15.0
746,18,8,1.9405848979949951,2.0,16.0,17.0
747,18,9,1.9488775730133057,2.0,18.0,19.0
748,18,10,1.9493237733840942,2.0,20.0,21.0
749,18,11,1.9505720138549805,2.0,22.0,23.0
750,18,12,1.9496210813522339,2.0,24.0,25.0
751,18,13,1.9500271081924438,2.0,26.0,27.0
752,18,14,1.9493632316589355,2.0,28.0,29.0
753,18,15,1.9496209621429443,2.0,30.0,31.0
754,18,16,1.9478732347488403,2.0,32.0,33.0
755,18,17,1.9485893249511719,2.0,34.0,35.0
756,18,18,1.949476718902588,2.0,36.0,37.0
757,18,19,1.9536659717559814,2.0,38.0,39.0
758,18,20,1.942504644393921,2.0,40.0,41.0
759,18,21,1.945660948753357,2.0,42.0,43.0
760,18,22,1.9479414224624634,2.0,44.0,45.0
761,18,23,1.9461205005645752,2.0,46.0,47.0
762,18,24,1.935426950454712,2.0,48.0,49.0
763,18,25,1.9386482238769531,2.0,50.0,51.0
764,18,26,1.9503512382507324,2.0,52.0,53.0
765,18,27,1.949671983718872,2.0,54.0,55.0
766,18,28,1.9493249654769897,2.0,56.0,57.0
767,18,29,1.9489654302597046,2.0,58.0,59.0
768,18,30,1.9411431550979614,2.0,60.0,61.0
769,18,31,1.953357219696045,2.0,62.0,63.0
770,18,32,1.9511032104492188,2.0,64.0,65.0
771,18,33,1.9480915069580078,2.0,66.0,67.0
772,18,34,1.9448206424713135,2.0,68.0,69.0
773,18,35,1.9511843919754028,2.0,70.0,71.0
774,18,36,1.953387975692749,2.0,72.0,73.0
775,18,37,1.9538347721099854,2.0,74.0,75.0
776,18,38,1.9523625373840332,2.0,76.0,77.0
777,18,39,1.943908929824829,2.0,78.0,79.0
778,18,40,1.9431302547454834,2.0,80.0,81.0
779,19,0,1.8701331615447998,0.0,0.0,0.0
780,19,1,1.717574954032898,2.0,2.0,3.0
781,19,2,1.816112756729126,2.0,4.0,5.0
782,19,3,1.9297559261322021,2.0,6.0,7.0
783,19,4,1.9327784776687622,2.0,8.0,9.0
784,19,5,1.9157733917236328,2.0,10.0,11.0
785,19,6,1.9155232906341553,2.0,12.0,13.0
786,19,7,1.9251985549926758,2.0,14.0,15.0
787,19,8,1.9436014890670776,2.0,16.0,17.0
788,19,9,1.9548894166946411,2.0,18.0,19.0
789,19,10,1.955014944076538,2.0,20.0,21.0
790,19,11,1.95499587059021,2.0,22.0,23.0
791,19,12,1.9518096446990967,2.0,24.0,25.0
792,19,13,1.9544867277145386,2.0,26.0,27.0
793,19,14,1.9545624256134033,2.0,28.0,29.0
794,19,15,1.954899549484253,2.0,30.0,31.0
795,19,16,1.9541511535644531,2.0,32.0,33.0
796,19,17,1.954437255859375,2.0,34.0,35.0
797,19,18,1.954887866973877,2.0,36.0,37.0
798,19,19,1.9528558254241943,2.0,38.0,39.0
799,19,20,1.9550158977508545,2.0,40.0,41.0
800,19,21,1.940305471420288,2.0,42.0,43.0
801,19,22,1.9443190097808838,2.0,44.0,45.0
802,19,23,1.941357135772705,2.0,46.0,47.0
803,19,24,1.943876028060913,2.0,48.0,49.0
804,19,25,1.9473543167114258,2.0,50.0,51.0
805,19,26,1.944426417350769,2.0,52.0,53.0
806,19,27,1.9467014074325562,2.0,54.0,55.0
807,19,28,1.9501090049743652,2.0,56.0,57.0
808,19,29,1.9549696445465088,2.0,58.0,59.0
809,19,30,1.9539039134979248,2.0,60.0,61.0
810,19,31,1.9534293413162231,2.0,62.0,63.0
811,19,32,1.9484837055206299,2.0,64.0,65.0
812,19,33,1.9462778568267822,2.0,66.0,67.0
813,19,34,1.9505424499511719,2.0,68.0,69.0
814,19,35,1.9522632360458374,2.0,70.0,71.0
815,19,36,1.9541404247283936,2.0,72.0,73.0
816,19,37,1.9532520771026611,2.0,74.0,75.0
817,19,38,1.953981637954712,2.0,76.0,77.0
818,19,39,1.9521496295928955,2.0,78.0,79.0
819,19,40,1.9512181282043457,2.0,80.0,81.0
820,20,0,1.8928024768829346,0.0,0.0,0.0
821,20,1,1.8370389938354492,2.0,2.0,3.0
822,20,2,1.92171049118042,2.0,4.0,5.0
823,20,3,1.9162209033966064,2.0,6.0,7.0
824,20,4,1.9339306354522705,2.0,8.0,9.0
825,20,5,1.9474751949310303,2.0,10.0,11.0
826,20,6,1.9441766738891602,2.0,12.0,13.0
827,20,7,1.945988655090332,2.0,14.0,15.0
828,20,8,1.9446361064910889,2.0,16.0,17.0
829,20,9,1.954473614692688,2.0,18.0,19.0
830,20,10,1.9458975791931152,2.0,20.0,21.0
831,20,11,1.9423818588256836,2.0,22.0,23.0
832,20,12,1.9546202421188354,2.0,24.0,25.0
833,20,13,1.954909324645996,2.0,26.0,27.0
834,20,14,1.939184308052063,2.0,28.0,29.0
835,20,15,1.937480092048645,2.0,30.0,31.0
836,20,16,1.9256521463394165,2.0,32.0,33.0
837,20,17,1.92915940284729,2.0,34.0,35.0
838,20,18,1.945234775543213,2.0,36.0,37.0
839,20,19,1.9489309787750244,2.0,38.0,39.0
840,20,20,1.9498541355133057,2.0,40.0,41.0
841,20,21,1.9487836360931396,2.0,42.0,43.0
842,20,22,1.9463870525360107,2.0,44.0,45.0
843,20,23,1.947919249534607,2.0,46.0,47.0
844,20,24,1.9486689567565918,2.0,48.0,49.0
845,20,25,1.951897144317627,2.0,50.0,51.0
846,20,26,1.949995994567871,2.0,52.0,53.0
847,20,27,1.9499996900558472,2.0,54.0,55.0
848,20,28,1.939624547958374,2.0,56.0,57.0
849,20,29,1.9414284229278564,2.0,58.0,59.0
850,20,30,1.9393359422683716,2.0,60.0,61.0
851,20,31,1.9390366077423096,2.0,62.0,63.0
852,20,32,1.9378399848937988,2.0,64.0,65.0
853,20,33,1.939310073852539,2.0,66.0,67.0
854,20,34,1.9387118816375732,2.0,68.0,69.0
855,20,35,1.94413423538208,2.0,70.0,71.0
856,20,36,1.9413046836853027,2.0,72.0,73.0
857,20,37,1.944521427154541,2.0,74.0,75.0
858,20,38,1.9480226039886475,2.0,76.0,77.0
859,20,39,1.9476661682128906,2.0,78.0,79.0
860,20,40,1.9435089826583862,2.0,80.0,81.0
861,21,0,1.8887685537338257,0.0,0.0,0.0
862,21,1,1.8829209804534912,2.0,2.0,3.0
863,21,2,1.9430272579193115,2.0,4.0,5.0
864,21,3,1.952868938446045,2.0,6.0,7.0
865,21,4,1.9529328346252441,2.0,8.0,9.0
866,21,5,1.9517180919647217,2.0,10.0,11.0
867,21,6,1.9545929431915283,2.0,12.0,13.0
868,21,7,1.9541995525360107,2.0,14.0,15.0
869,21,8,1.9543755054473877,2.0,16.0,17.0
870,21,9,1.9500961303710938,2.0,18.0,19.0
871,21,10,1.9508497714996338,2.0,20.0,21.0
872,21,11,1.950089454650879,2.0,22.0,23.0
873,21,12,1.943758249282837,2.0,24.0,25.0
874,21,13,1.9513733386993408,2.0,26.0,27.0
875,21,14,1.9546092748641968,2.0,28.0,29.0
876,21,15,1.9549739360809326,2.0,30.0,31.0
877,21,16,1.9532766342163086,2.0,32.0,33.0
878,21,17,1.9531283378601074,2.0,34.0,35.0
879,21,18,1.9545013904571533,2.0,36.0,37.0
880,21,19,1.9508469104766846,2.0,38.0,39.0
881,21,20,1.9515564441680908,2.0,40.0,41.0
882,21,21,1.9517080783843994,2.0,42.0,43.0
883,21,22,1.9520213603973389,2.0,44.0,45.0
884,21,23,1.9495025873184204,2.0,46.0,47.0
885,21,24,1.941598892211914,2.0,48.0,49.0
886,21,25,1.933575987815857,2.0,50.0,51.0
887,21,26,1.9354612827301025,2.0,52.0,53.0
888,21,27,1.931443452835083,2.0,54.0,55.0
889,21,28,1.9394009113311768,2.0,56.0,57.0
890,21,29,1.9424889087677002,2.0,58.0,59.0
891,21,30,1.9268566370010376,2.0,60.0,61.0
892,21,31,1.9376270771026611,2.0,62.0,63.0
893,21,32,1.9244714975357056,2.0,64.0,65.0
894,21,33,1.9275445938110352,2.0,66.0,67.0
895,21,34,1.9348618984222412,2.0,68.0,69.0
896,21,35,1.9234135150909424,2.0,70.0,71.0
897,21,36,1.9484539031982422,2.0,72.0,73.0
898,21,37,1.935143232345581,2.0,74.0,75.0
899,21,38,1.9333128929138184,2.0,76.0,77.0
900,21,39,1.9450712203979492,2.0,78.0,79.0
901,21,40,1.940286636352539,2.0,80.0,81.0
902,22,0,1.7386369705200195,0.0,0.0,0.0
903,22,1,1.6877679824829102,2.0,2.0,3.0
904,22,2,1.8686792850494385,2.0,4.0,5.0
905,22,3,1.8582907915115356,2.0,6.0,7.0
906,22,4,1.8973604440689087,2.0,8.0,9.0
907,22,5,1.9437202215194702,2.0,10.0,11.0
908,22,6,1.9541093111038208,2.0,12.0,13.0
909,22,7,1.9050805568695068,2.0,14.0,15.0
910,22,8,1.9130767583847046,2.0,16.0,17.0
911,22,9,1.88330078125,2.0,18.0,19.0
912,22,10,1.846634864807129,2.0,20.0,21.0
913,22,11,1.8726582527160645,2.0,22.0,23.0
914,22,12,1.8745949268341064,2.0,24.0,25.0
915,22,13,1.89192533493042,2.0,26.0,27.0
916,22,14,1.8929505348205566,2.0,28.0,29.0
917,22,15,1.9021406173706055,2.0,30.0,31.0
918,22,16,1.9252195358276367,2.0,32.0,33.0
919,22,17,1.9549986124038696,2.0,34.0,35.0
920,22,18,1.9524962902069092,2.0,36.0,37.0
921,22,19,1.927271842956543,2.0,38.0,39.0
922,22,20,1.9292943477630615,2.0,40.0,41.0
923,22,21,1.9505019187927246,2.0,42.0,43.0
924,22,22,1.935779333114624,2.0,44.0,45.0
925,22,23,1.9532442092895508,2.0,46.0,47.0
926,22,24,1.9527606964111328,2.0,48.0,49.0
927,22,25,1.946124792098999,2.0,50.0,51.0
928,22,26,1.9287952184677124,2.0,52.0,53.0
929,22,27,1.9379074573516846,2.0,54.0,55.0
930,22,28,1.9546847343444824,2.0,56.0,57.0
931,22,29,1.9401648044586182,2.0,58.0,59.0
932,22,30,1.9204223155975342,2.0,60.0,61.0
933,22,31,1.9122040271759033,2.0,62.0,63.0
934,22,32,1.9520587921142578,2.0,64.0,65.0
935,22,33,1.9546194076538086,2.0,66.0,67.0
936,22,34,1.9314091205596924,2.0,68.0,69.0
937,22,35,1.9174089431762695,2.0,70.0,71.0
938,22,36,1.915102481842041,2.0,72.0,73.0
939,22,37,1.8837122917175293,2.0,74.0,75.0
940,22,38,1.898503065109253,2.0,76.0,77.0
941,22,39,1.932173728942871,2.0,78.0,79.0
942,22,40,1.8951241970062256,2.0,80.0,81.0
943,23,0,1.9522497653961182,0.0,0.0,0.0
944,23,1,1.9396551847457886,2.0,2.0,3.0
945,23,2,1.9360255002975464,2.0,4.0,5.0
946,23,3,1.9507873058319092,2.0,6.0,7.0
947,23,4,1.9275579452514648,2.0,8.0,9.0
948,23,5,1.9537475109100342,2.0,10.0,11.0
949,23,6,1.9550150632858276,2.0,12.0,13.0
950,23,7,1.954667091369629,2.0,14.0,15.0
951,23,8,1.9515273571014404,2.0,16.0,17.0
952,23,9,1.9456660747528076,2.0,18.0,19.0
953,23,10,1.9471168518066406,2.0,20.0,21.0
954,23,11,1.9421864748001099,2.0,22.0,23.0
955,23,12,1.9415677785873413,2.0,24.0,25.0
956,23,13,1.93788480758667,2.0,26.0,27.0
957,23,14,1.9517841339111328,2.0,28.0,29.0
958,23,15,1.946824312210083,2.0,30.0,31.0
959,23,16,1.9436358213424683,2.0,32.0,33.0
960,23,17,1.950465440750122,2.0,34.0,35.0
961,23,18,1.9502047300338745,2.0,36.0,37.0
962,23,19,1.9467030763626099,2.0,38.0,39.0
963,23,20,1.9462910890579224,2.0,40.0,41.0
964,23,21,1.950304388999939,2.0,42.0,43.0
965,23,22,1.9527463912963867,2.0,44.0,45.0
966,23,23,1.9548170566558838,2.0,46.0,47.0
967,23,24,1.9549899101257324,2.0,48.0,49.0
968,23,25,1.955010175704956,2.0,50.0,51.0
969,23,26,1.9545543193817139,2.0,52.0,53.0
970,23,27,1.9550132751464844,2.0,54.0,55.0
971,23,28,1.9550068378448486,2.0,56.0,57.0
972,23,29,1.9549124240875244,2.0,58.0,59.0
973,23,30,1.9548048973083496,2.0,60.0,61.0
974,23,31,1.9549314975738525,2.0,62.0,63.0
975,23,32,1.9550156593322754,2.0,64.0,65.0
976,23,33,1.9546492099761963,2.0,66.0,67.0
977,23,34,1.9548614025115967,2.0,68.0,69.0
978,23,35,1.954362154006958,2.0,70.0,71.0
979,23,36,1.951317548751831,2.0,72.0,73.0
980,23,37,1.947408676147461,2.0,74.0,75.0
981,23,38,1.948911428451538,2.0,76.0,77.0
982,23,39,1.94977867603302,2.0,78.0,79.0
983,23,40,1.9483102560043335,2.0,80.0,81.0
984,24,0,1.7833707332611084,0.0,0.0,0.0
985,24,1,1.61888587474823,2.0,2.0,3.0
986,24,2,1.6377898454666138,2.0,4.0,5.0
987,24,3,1.8653271198272705,2.0,6.0,7.0
988,24,4,1.9547955989837646,2.0,8.0,9.0
989,24,5,1.954603672027588,2.0,10.0,11.0
990,24,6,1.950215458869934,2.0,12.0,13.0
991,24,7,1.9504626989364624,2.0,14.0,15.0
992,24,8,1.9403026103973389,2.0,16.0,17.0
993,24,9,1.9498487710952759,2.0,18.0,19.0
994,24,10,1.9540305137634277,2.0,20.0,21.0
995,24,11,1.9547351598739624,2.0,22.0,23.0
996,24,12,1.9542133808135986,2.0,24.0,25.0
997,24,13,1.9358603954315186,2.0,26.0,27.0
998,24,14,1.9549188613891602,2.0,28.0,29.0
999,24,15,1.9549508094787598,2.0,30.0,31.0
1000,24,16,1.954096794128418,2.0,32.0,33.0
1001,24,17,1.952026605606079,2.0,34.0,35.0
1002,24,18,1.9534780979156494,2.0,36.0,37.0
1003,24,19,1.9549874067306519,2.0,38.0,39.0
1004,24,20,1.9533048868179321,2.0,40.0,41.0
1005,24,21,1.9550057649612427,2.0,42.0,43.0
1006,24,22,1.9318820238113403,2.0,44.0,45.0
1007,24,23,1.9541246891021729,2.0,46.0,47.0
1008,24,24,1.9544174671173096,2.0,48.0,49.0
1009,24,25,1.9470207691192627,2.0,50.0,51.0
1010,24,26,1.9518108367919922,2.0,52.0,53.0
1011,24,27,1.9526307582855225,2.0,54.0,55.0
1012,24,28,1.951643705368042,2.0,56.0,57.0
1013,24,29,1.9536371231079102,2.0,58.0,59.0
1014,24,30,1.9536066055297852,2.0,60.0,61.0
1015,24,31,1.954213261604309,2.0,62.0,63.0
1016,24,32,1.94968581199646,2.0,64.0,65.0
1017,24,33,1.9530086517333984,2.0,66.0,67.0
1018,24,34,1.9529365301132202,2.0,68.0,69.0
1019,24,35,1.9541127681732178,2.0,70.0,71.0
1020,24,36,1.9543545246124268,2.0,72.0,73.0
1021,24,37,1.9540748596191406,2.0,74.0,75.0
1022,24,38,1.9532798528671265,2.0,76.0,77.0
1023,24,39,1.953255534172058,2.0,78.0,79.0
1024,24,40,1.9533603191375732,2.0,80.0,81.0
1025,25,0,1.951824426651001,0.0,0.0,0.0
1026,25,1,1.7769131660461426,2.0,2.0,3.0
1027,25,2,1.7397122383117676,2.0,4.0,5.0
1028,25,3,1.787132978439331,2.0,6.0,7.0
1029,25,4,1.9326484203338623,2.0,8.0,9.0
1030,25,5,1.9272819757461548,2.0,10.0,11.0
1031,25,6,1.8880425691604614,2.0,12.0,13.0
1032,25,7,1.8535780906677246,2.0,14.0,15.0
1033,25,8,1.936474084854126,2.0,16.0,17.0
1034,25,9,1.9515504837036133,2.0,18.0,19.0
1035,25,10,1.9408564567565918,2.0,20.0,21.0
1036,25,11,1.9472613334655762,2.0,22.0,23.0
1037,25,12,1.9478124380111694,2.0,24.0,25.0
