,macro,iteration,value,n,n_cumsum,cost_cumsum
515,32,3,1.6169233322143555,4.0,10.0,9.0
516,32,4,1.4417636394500732,4.0,14.0,12.0
517,32,5,1.7212567329406738,5.0,19.0,15.5
518,32,6,1.7879054546356201,5.0,24.0,19.0
519,32,7,1.9422388076782227,6.0,30.0,23.0
520,32,8,1.922500491142273,5.0,35.0,26.5
521,32,9,1.9014567136764526,8.0,43.0,31.5
522,32,10,1.9240467548370361,10.0,53.0,37.5
523,32,11,1.935685634613037,10.0,63.0,43.5
524,32,12,1.9268920421600342,8.0,71.0,48.5
525,32,13,1.9318866729736328,12.0,83.0,55.5
526,32,14,1.9275057315826416,13.0,96.0,63.0
527,32,15,1.9134528636932373,10.0,106.0,69.0
528,33,0,1.8356256484985352,0.0,0.0,0.0
529,33,1,1.834115743637085,3.0,3.0,3.5
530,33,2,1.9449684619903564,3.0,6.0,6.0
531,33,3,1.9542254209518433,4.0,10.0,9.0
532,33,4,1.9525275230407715,4.0,14.0,12.0
533,33,5,1.9486666917800903,3.0,17.0,14.5
534,33,6,1.9413337707519531,5.0,22.0,18.0
535,33,7,1.9414186477661133,6.0,28.0,22.0
536,33,8,1.946230173110962,1.0,29.0,23.5
537,33,9,1.9453634023666382,5.0,34.0,27.0
538,33,10,1.9448617696762085,2.0,36.0,29.0
539,33,11,1.9472523927688599,5.0,41.0,32.5
540,33,12,1.9440112113952637,1.0,42.0,34.0
541,33,13,1.943562626838684,1.0,43.0,35.5
542,33,14,1.9494688510894775,6.0,49.0,39.5
543,33,15,1.9493484497070312,7.0,56.0,44.0
544,34,0,1.7306113243103027,0.0,0.0,0.0
545,34,1,1.86332106590271,4.0,4.0,4.0
546,34,2,1.9149417877197266,4.0,8.0,7.0
547,34,3,1.9525153636932373,3.0,11.0,9.5
548,34,4,1.9286181926727295,5.0,16.0,13.0
549,34,5,1.8663725852966309,6.0,22.0,17.0
550,34,6,1.876926064491272,7.0,29.0,21.5
551,34,7,1.9033029079437256,6.0,35.0,25.5
552,34,8,1.8974957466125488,3.0,38.0,28.0
553,34,9,1.9146711826324463,8.0,46.0,33.0
554,34,10,1.9179301261901855,10.0,56.0,39.0
555,34,11,1.9209861755371094,7.0,63.0,43.5
556,34,12,1.9448641538619995,8.0,71.0,48.5
557,34,13,1.9458603858947754,3.0,74.0,51.0
558,34,14,1.9456610679626465,2.0,76.0,53.0
559,34,15,1.9484498500823975,6.0,82.0,57.0
560,35,0,1.9507482051849365,0.0,0.0,0.0
561,35,1,1.927852988243103,4.0,4.0,4.0
562,35,2,1.9337761402130127,4.0,8.0,7.0
563,35,3,1.890777826309204,6.0,14.0,11.0
564,35,4,1.9125628471374512,5.0,19.0,14.5
565,35,5,1.9520783424377441,5.0,24.0,18.0
566,35,6,1.9508074522018433,5.0,29.0,21.5
567,35,7,1.9549827575683594,7.0,36.0,26.0
568,35,8,1.9503159523010254,8.0,44.0,31.0
569,35,9,1.9493772983551025,9.0,53.0,36.5
570,35,10,1.950229287147522,3.0,56.0,39.0
571,35,11,1.9527791738510132,8.0,64.0,44.0
572,35,12,1.9536080360412598,3.0,67.0,46.5
573,35,13,1.9497408866882324,9.0,76.0,52.0
574,35,14,1.927919864654541,11.0,87.0,58.5
575,35,15,1.9512073993682861,2.0,89.0,60.5
576,36,0,1.8637328147888184,0.0,0.0,0.0
577,36,1,1.8627864122390747,3.0,3.0,3.5
578,36,2,1.9174779653549194,4.0,7.0,6.5
579,36,3,1.9352996349334717,4.0,11.0,9.5
580,36,4,1.9513556957244873,4.0,15.0,12.5
581,36,5,1.9528955221176147,4.0,19.0,15.5
582,36,6,1.9532320499420166,7.0,26.0,20.0
583,36,7,1.9479410648345947,7.0,33.0,24.5
584,36,8,1.9547743797302246,7.0,40.0,29.0
585,36,9,1.9512933492660522,6.0,46.0,33.0
586,36,10,1.953571081161499,5.0,51.0,36.5
587,36,11,1.9536798000335693,2.0,53.0,38.5
588,36,12,1.9529147148132324,2.0,55.0,40.5
589,36,13,1.9516558647155762,9.0,64.0,46.0
590,36,14,1.9550151824951172,9.0,73.0,51.5
591,36,15,1.9549142122268677,9.0,82.0,57.0
592,37,0,1.8467423915863037,0.0,0.0,0.0
593,37,1,1.8593339920043945,3.0,3.0,3.5
594,37,2,1.7522706985473633,4.0,7.0,6.5
595,37,3,1.8212502002716064,4.0,11.0,9.5
596,37,4,1.9500797986984253,4.0,15.0,12.5
597,37,5,1.9007138013839722,4.0,19.0,15.5
598,37,6,1.9467365741729736,4.0,23.0,18.5
599,37,7,1.9255645275115967,7.0,30.0,23.0
600,37,8,1.9205869436264038,6.0,36.0,27.0
601,37,9,1.9374828338623047,2.0,38.0,29.0
602,37,10,1.9394810199737549,8.0,46.0,34.0
603,37,11,1.9344511032104492,4.0,50.0,37.0
604,37,12,1.943007469177246,9.0,59.0,42.5
605,37,13,1.9435358047485352,3.0,62.0,45.0
606,37,14,1.9392307996749878,9.0,71.0,50.5
607,37,15,1.9298659563064575,10.0,81.0,56.5
608,38,0,1.6468074321746826,0.0,0.0,0.0
609,38,1,1.6585335731506348,3.0,3.0,3.5
610,38,2,1.6615912914276123,4.0,7.0,6.5
611,38,3,1.9508113861083984,4.0,11.0,9.5
612,38,4,1.9528636932373047,5.0,16.0,13.0
613,38,5,1.9476181268692017,4.0,20.0,16.0
614,38,6,1.9335360527038574,5.0,25.0,19.5
615,38,7,1.9274380207061768,7.0,32.0,24.0
616,38,8,1.9545692205429077,7.0,39.0,28.5
617,38,9,1.9500072002410889,7.0,46.0,33.0
618,38,10,1.92433500289917,5.0,51.0,36.5
619,38,11,1.9542126655578613,8.0,59.0,41.5
620,38,12,1.9529019594192505,10.0,69.0,47.5
621,38,13,1.9535491466522217,8.0,77.0,52.5
622,38,14,1.9538824558258057,2.0,79.0,54.5
623,38,15,1.954948902130127,12.0,91.0,61.5
624,39,0,1.735662817955017,0.0,0.0,0.0
625,39,1,1.7944461107254028,3.0,3.0,3.5
626,39,2,1.7670845985412598,4.0,7.0,6.5
627,39,3,1.7825117111206055,4.0,11.0,9.5
628,39,4,1.826491355895996,5.0,16.0,13.0
629,39,5,1.8008146286010742,4.0,20.0,16.0
630,39,6,1.8605273962020874,6.0,26.0,20.0
631,39,7,1.8310871124267578,7.0,33.0,24.5
632,39,8,1.8303166627883911,10.0,43.0,30.5
633,39,9,1.8653769493103027,7.0,50.0,35.0
634,39,10,1.8899235725402832,6.0,56.0,39.0
635,39,11,1.896496057510376,5.0,61.0,42.5
636,39,12,1.9136109352111816,7.0,68.0,47.0
637,39,13,1.9371050596237183,8.0,76.0,52.0
638,39,14,1.942906379699707,6.0,82.0,56.0
639,39,15,1.944387435913086,6.0,88.0,60.0
640,40,0,1.9450603723526,0.0,0.0,0.0
641,40,1,1.9353792667388916,3.0,3.0,3.5
642,40,2,1.8188717365264893,3.0,6.0,6.0
643,40,3,1.9018621444702148,4.0,10.0,9.0
644,40,4,1.776343822479248,3.0,13.0,11.5
645,40,5,1.8532662391662598,4.0,17.0,14.5
646,40,6,1.8498839139938354,6.0,23.0,18.5
647,40,7,1.8432731628417969,2.0,25.0,20.5
648,40,8,1.8718085289001465,6.0,31.0,24.5
649,40,9,1.9140260219573975,6.0,37.0,28.5
650,40,10,1.8978962898254395,2.0,39.0,30.5
651,40,11,1.9052133560180664,5.0,44.0,34.0
652,40,12,1.9456322193145752,8.0,52.0,39.0
653,40,13,1.9525532722473145,6.0,58.0,43.0
654,40,14,1.9419782161712646,1.0,59.0,44.5
655,40,15,1.948722243309021,10.0,69.0,50.5
656,41,0,0.018070340156555176,0.0,0.0,0.0
657,41,1,0.018070340156555176,10.0,10.0,7.0
658,41,2,0.8797478675842285,8.0,18.0,12.0
659,41,3,1.0190739631652832,6.0,24.0,16.0
660,41,4,1.8304939270019531,4.0,28.0,19.0
661,41,5,1.7489569187164307,3.0,31.0,21.5
662,41,6,1.7519278526306152,4.0,35.0,24.5
663,41,7,1.7516486644744873,2.0,37.0,26.5
664,41,8,1.9220705032348633,4.0,41.0,29.5
665,41,9,1.911381721496582,3.0,44.0,32.0
666,41,10,1.924019694328308,4.0,48.0,35.0
667,41,11,1.9185996055603027,2.0,50.0,37.0
668,41,12,1.9201653003692627,2.0,52.0,39.0
669,41,13,1.919826626777649,5.0,57.0,42.5
670,41,14,1.930145025253296,5.0,62.0,46.0
671,41,15,1.9414865970611572,8.0,70.0,51.0
672,42,0,1.4846246242523193,0.0,0.0,0.0
673,42,1,1.6272149085998535,2.0,2.0,3.0
674,42,2,1.7312426567077637,4.0,6.0,6.0
675,42,3,1.8459659814834595,5.0,11.0,9.5
676,42,4,1.837522268295288,6.0,17.0,13.5
677,42,5,1.7823691368103027,6.0,23.0,17.5
678,42,6,1.789212703704834,6.0,29.0,21.5
679,42,7,1.7636463642120361,8.0,37.0,26.5
680,42,8,1.891919732093811,4.0,41.0,29.5
681,42,9,1.9506299495697021,5.0,46.0,33.0
682,42,10,1.9506784677505493,6.0,52.0,37.0
683,42,11,1.9230897426605225,8.0,60.0,42.0
684,42,12,1.8002490997314453,6.0,66.0,46.0
685,42,13,1.8704954385757446,4.0,70.0,49.0
686,42,14,1.9314181804656982,7.0,77.0,53.5
687,42,15,1.9260470867156982,10.0,87.0,59.5
688,43,0,1.9459097385406494,0.0,0.0,0.0
689,43,1,1.9524924755096436,4.0,4.0,4.0
690,43,2,1.9492549896240234,4.0,8.0,7.0
691,43,3,1.9370166063308716,5.0,13.0,10.5
692,43,4,1.9548118114471436,5.0,18.0,14.0
693,43,5,1.9424450397491455,5.0,23.0,17.5
694,43,6,1.945267677307129,8.0,31.0,22.5
695,43,7,1.938245415687561,6.0,37.0,26.5
696,43,8,1.9382755756378174,4.0,41.0,29.5
697,43,9,1.9361701011657715,3.0,44.0,32.0
698,43,10,1.9377539157867432,9.0,53.0,37.5
699,43,11,1.9390250444412231,8.0,61.0,42.5
700,43,12,1.9396092891693115,3.0,64.0,45.0
701,43,13,1.9448543787002563,9.0,73.0,50.5
702,43,14,1.933732509613037,11.0,84.0,57.0
703,43,15,1.9377009868621826,8.0,92.0,62.0
704,44,0,1.9375889301300049,0.0,0.0,0.0
705,44,1,1.926396369934082,3.0,3.0,3.5
706,44,2,1.8972744941711426,4.0,7.0,6.5
707,44,3,1.8419817686080933,5.0,12.0,10.0
708,44,4,1.886765480041504,6.0,18.0,14.0
709,44,5,1.9453749656677246,5.0,23.0,17.5
710,44,6,1.9407328367233276,4.0,27.0,20.5
711,44,7,1.9395942687988281,8.0,35.0,25.5
712,44,8,1.881195306777954,6.0,41.0,29.5
713,44,9,1.9402830600738525,9.0,50.0,35.0
714,44,10,1.948662519454956,6.0,56.0,39.0
715,44,11,1.9395519495010376,8.0,64.0,44.0
716,44,12,1.9502148628234863,11.0,75.0,50.5
717,44,13,1.9535386562347412,10.0,85.0,56.5
718,44,14,1.9494576454162598,12.0,97.0,63.5
719,44,15,1.946254014968872,9.0,106.0,69.0
720,45,0,1.8962748050689697,0.0,0.0,0.0
721,45,1,1.9380574226379395,3.0,3.0,3.5
722,45,2,1.8304647207260132,3.0,6.0,6.0
723,45,3,1.9030189514160156,3.0,9.0,8.5
724,45,4,1.853879451751709,4.0,13.0,11.5
725,45,5,1.8456228971481323,2.0,15.0,13.5
726,45,6,1.8700804710388184,5.0,20.0,17.0
727,45,7,1.8949699401855469,4.0,24.0,20.0
728,45,8,1.895233154296875,7.0,31.0,24.5
729,45,9,1.9082502126693726,6.0,37.0,28.5
730,45,10,1.9431812763214111,7.0,44.0,33.0
731,45,11,1.9390630722045898,9.0,53.0,38.5
732,45,12,1.9241727590560913,10.0,63.0,44.5
733,45,13,1.9291574954986572,3.0,66.0,47.0
734,45,14,1.9346749782562256,6.0,72.0,51.0
735,45,15,1.9365851879119873,10.0,82.0,57.0
736,46,0,1.9161341190338135,0.0,0.0,0.0
737,46,1,1.9032351970672607,3.0,3.0,3.5
738,46,2,1.8760870695114136,5.0,8.0,7.0
739,46,3,1.8707133531570435,4.0,12.0,10.0
740,46,4,1.886662244796753,4.0,16.0,13.0
741,46,5,1.919830083847046,7.0,23.0,17.5
742,46,6,1.9278241395950317,6.0,29.0,21.5
743,46,7,1.9367958307266235,8.0,37.0,26.5
744,46,8,1.9512953758239746,5.0,42.0,30.0
745,46,9,1.9550144672393799,6.0,48.0,34.0
746,46,10,1.9423643350601196,8.0,56.0,39.0
747,46,11,1.9393625259399414,10.0,66.0,45.0
748,46,12,1.944225788116455,6.0,72.0,49.0
749,46,13,1.9466371536254883,6.0,78.0,53.0
750,46,14,1.945887804031372,12.0,90.0,60.0
751,46,15,1.9484920501708984,10.0,100.0,66.0
752,47,0,1.9394574165344238,0.0,0.0,0.0
753,47,1,1.9432387351989746,3.0,3.0,3.5
754,47,2,1.8957386016845703,3.0,6.0,6.0
755,47,3,1.9088993072509766,5.0,11.0,9.5
756,47,4,1.9024572372436523,5.0,16.0,13.0
757,47,5,1.929675817489624,5.0,21.0,16.5
758,47,6,1.9237158298492432,6.0,27.0,20.5
759,47,7,1.9220507144927979,9.0,36.0,26.0
760,47,8,1.9406414031982422,8.0,44.0,31.0
761,47,9,1.949279546737671,4.0,48.0,34.0
762,47,10,1.9480714797973633,5.0,53.0,37.5
763,47,11,1.9526209831237793,5.0,58.0,41.0
764,47,12,1.952709674835205,2.0,60.0,43.0
765,47,13,1.9532045125961304,7.0,67.0,47.5
766,47,14,1.9531723260879517,5.0,72.0,51.0
767,47,15,1.9549920558929443,2.0,74.0,53.0
768,48,0,1.9354188442230225,0.0,0.0,0.0
769,48,1,1.8588237762451172,3.0,3.0,3.5
770,48,2,1.7676321268081665,3.0,6.0,6.0
771,48,3,1.7841806411743164,3.0,9.0,8.5
772,48,4,1.8086998462677002,2.0,11.0,10.5
773,48,5,1.899688959121704,5.0,16.0,14.0
774,48,6,1.895768404006958,4.0,20.0,17.0
775,48,7,1.9208331108093262,4.0,24.0,20.0
776,48,8,1.9352483749389648,5.0,29.0,23.5
777,48,9,1.8930292129516602,7.0,36.0,28.0
778,48,10,1.8955883979797363,1.0,37.0,29.5
779,48,11,1.8852083683013916,6.0,43.0,33.5
780,48,12,1.8874424695968628,7.0,50.0,38.0
781,48,13,1.9063231945037842,9.0,59.0,43.5
782,48,14,1.9073266983032227,6.0,65.0,47.5
783,48,15,1.9087939262390137,7.0,72.0,52.0
784,49,0,0.9039397239685059,0.0,0.0,0.0
785,49,1,0.9243172407150269,3.0,3.0,3.5
786,49,2,0.9636059999465942,3.0,6.0,6.0
787,49,3,0.968831479549408,4.0,10.0,9.0
788,49,4,0.9788546562194824,2.0,12.0,11.0
789,49,5,1.69132661819458,3.0,15.0,13.5
790,49,6,1.54665207862854,4.0,19.0,16.5
791,49,7,1.8151229619979858,4.0,23.0,19.5
792,49,8,1.93605375289917,4.0,27.0,22.5
793,49,9,1.9544944763183594,5.0,32.0,26.0
794,49,10,1.954334020614624,6.0,38.0,30.0
795,49,11,1.9487701654434204,6.0,44.0,34.0
796,49,12,1.9524381160736084,8.0,52.0,39.0
797,49,13,1.954525351524353,6.0,58.0,43.0
798,49,14,1.9400184154510498,2.0,60.0,45.0
799,49,15,1.9548580646514893,6.0,66.0,49.0
